Country,iso3,Year,SPAR_Overall,C.1.1.1,C.1,C.2.1.1,C.2.1.2,C.2,C.3.1.1,C.3.2.1,C.3,C.4.1.1,C.4.2.1,C.4,C.5.1.1,C.5.2.1,C.5,C.6.1.1,C.6,C.7.1.1,C.7,C.8.1.1,C.8.2.1,C.8,C.9.1.1,C.9.2.1,C.9.3.1,C.9,C.10.1.1,C.10,C.11.1.1,C.11,C.12.1.1,C.12,C.13.1.1,C.13,C.1.1,C.1.2,C.1.3,C.2.1,C.2.2,C.3.1,C.4.1,C.5.1,C.5.2,C.5.3,C.6.1,C.6.2,C.7.1,C.8.1,C.8.2,C.8.3,C.9.1,C.9.2,C.9.3,C.10.1,C.11.1,C.11.2,C.12.1,C.13.1,C.2.3,C.3.2,C.4.2,C.4.3,C.4.4,C.4.5,C.7.2,C.7.3,C.10.2,C.10.3,C.11.3,C.14.1,C.14,C.15.1,C.15
FSM,FSM,2023,53.0,,60.0,,,20.0,,,60.0,,,76.0,,,80.0,,20.0,,80.0,,,67.0,,,,53.0,,80.0,,53.0,,20.0,,40.0,60.0,60.0,,20.0,20.0,40.0,100.0,80.0,80.0,,20.0,20.0,80.0,80.0,60.0,60.0,60.0,40.0,60.0,80.0,60.0,60.0,20.0,40.0,20.0,80.0,80.0,80.0,60.0,60.0,80.0,80.0,80.0,80.0,40.0,60.0,60.0,20.0,20.0
NRU,NRU,2023,38.0,,20.0,,,27.0,,,80.0,,,56.0,,,50.0,,80.0,,67.0,,,60.0,,,,40.0,,33.0,,20.0,,20.0,,20.0,20.0,20.0,,20.0,40.0,80.0,80.0,40.0,60.0,,80.0,80.0,40.0,60.0,40.0,80.0,40.0,40.0,40.0,20.0,20.0,0.0,20.0,20.0,20.0,80.0,80.0,40.0,60.0,20.0,80.0,80.0,60.0,20.0,40.0,0.0,0.0,0.0,0.0
NZL,NZL,2023,85.0,,100.0,,,93.0,,,90.0,,,80.0,,,80.0,,80.0,,80.0,,,93.0,,,,67.0,,100.0,,87.0,,60.0,,80.0,100.0,100.0,,100.0,100.0,80.0,80.0,80.0,80.0,,80.0,80.0,80.0,100.0,100.0,80.0,60.0,60.0,80.0,100.0,100.0,80.0,60.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,80.0,100.0,100.0,80.0,80.0
NIU,NIU,2023,50.0,,20.0,,,60.0,,,30.0,,,64.0,,,80.0,,40.0,,53.0,,,80.0,,,,60.0,,80.0,,60.0,,40.0,,20.0,20.0,20.0,,40.0,60.0,40.0,80.0,80.0,80.0,,20.0,60.0,40.0,60.0,100.0,80.0,80.0,20.0,80.0,80.0,40.0,60.0,40.0,20.0,80.0,20.0,80.0,80.0,60.0,20.0,80.0,40.0,80.0,80.0,80.0,40.0,40.0,20.0,20.0
PLW,PLW,2023,57.0,,50.0,,,67.0,,,40.0,,,60.0,,,70.0,,70.0,,87.0,,,67.0,,,,40.0,,73.0,,53.0,,40.0,,60.0,60.0,40.0,,40.0,80.0,60.0,80.0,80.0,60.0,,60.0,80.0,80.0,80.0,40.0,80.0,60.0,20.0,40.0,80.0,40.0,40.0,40.0,60.0,80.0,20.0,60.0,60.0,60.0,40.0,100.0,80.0,80.0,60.0,80.0,40.0,40.0,40.0,40.0
PNG,PNG,2023,42.0,,20.0,,,47.0,,,40.0,,,56.0,,,60.0,,60.0,,47.0,,,47.0,,,,47.0,,53.0,,60.0,,20.0,,40.0,40.0,0.0,,60.0,40.0,40.0,60.0,60.0,60.0,,60.0,60.0,40.0,60.0,40.0,40.0,60.0,20.0,60.0,40.0,60.0,60.0,20.0,40.0,40.0,40.0,60.0,40.0,60.0,60.0,60.0,40.0,60.0,60.0,60.0,20.0,20.0,20.0,20.0
WSM,WSM,2023,46.0,,30.0,,,47.0,,,70.0,,,44.0,,,60.0,,30.0,,67.0,,,40.0,,,,47.0,,67.0,,67.0,,20.0,,40.0,20.0,40.0,,40.0,40.0,60.0,60.0,60.0,60.0,,40.0,20.0,80.0,20.0,80.0,20.0,60.0,60.0,20.0,60.0,80.0,60.0,20.0,40.0,60.0,80.0,40.0,40.0,60.0,20.0,60.0,60.0,60.0,80.0,60.0,40.0,40.0,20.0,20.0
SLB,SLB,2023,51.0,,50.0,,,53.0,,,60.0,,,52.0,,,50.0,,70.0,,73.0,,,67.0,,,,40.0,,80.0,,27.0,,20.0,,40.0,80.0,20.0,,60.0,40.0,60.0,60.0,20.0,80.0,,80.0,60.0,80.0,60.0,80.0,60.0,60.0,20.0,40.0,80.0,20.0,20.0,20.0,40.0,60.0,60.0,20.0,40.0,60.0,80.0,80.0,60.0,80.0,80.0,40.0,20.0,20.0,60.0,60.0
TON,TON,2023,70.0,,60.0,,,80.0,,,80.0,,,76.0,,,80.0,,70.0,,73.0,,,73.0,,,,73.0,,80.0,,80.0,,20.0,,80.0,60.0,60.0,,80.0,80.0,80.0,80.0,80.0,80.0,,60.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,60.0,80.0,100.0,60.0,20.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,60.0,80.0,80.0,80.0,40.0,40.0,80.0,80.0
TUV,TUV,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUT,VUT,2023,56.0,,30.0,,,33.0,,,60.0,,,88.0,,,90.0,,50.0,,93.0,,,40.0,,,,47.0,,73.0,,60.0,,60.0,,60.0,40.0,20.0,,40.0,40.0,40.0,100.0,100.0,80.0,,80.0,20.0,100.0,40.0,60.0,20.0,60.0,40.0,40.0,60.0,60.0,60.0,60.0,60.0,20.0,80.0,100.0,100.0,60.0,80.0,100.0,80.0,80.0,80.0,60.0,40.0,40.0,20.0,20.0
ATG,ATG,2023,56.0,,30.0,,,47.0,,,60.0,,,60.0,,,80.0,,60.0,,60.0,,,67.0,,,,33.0,,73.0,,73.0,,60.0,,80.0,40.0,20.0,,40.0,80.0,40.0,80.0,80.0,80.0,,80.0,40.0,20.0,80.0,80.0,40.0,40.0,20.0,40.0,60.0,80.0,60.0,60.0,80.0,20.0,80.0,40.0,40.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,20.0,20.0,40.0,40.0
Argentina,ARG,2023,64.0,,70.0,,,53.0,,,80.0,,,72.0,,,80.0,,40.0,,40.0,,,67.0,,,,53.0,,60.0,,67.0,,80.0,,80.0,80.0,60.0,,40.0,60.0,80.0,80.0,80.0,80.0,,60.0,20.0,40.0,80.0,60.0,60.0,60.0,60.0,40.0,60.0,80.0,60.0,80.0,80.0,60.0,80.0,20.0,60.0,100.0,100.0,40.0,40.0,80.0,40.0,60.0,60.0,60.0,60.0,60.0
BHS,BHS,2023,60.0,,30.0,,,80.0,,,50.0,,,84.0,,,90.0,,50.0,,80.0,,,73.0,,,,33.0,,67.0,,80.0,,20.0,,80.0,40.0,20.0,,80.0,80.0,60.0,80.0,80.0,100.0,,80.0,20.0,80.0,80.0,60.0,80.0,40.0,20.0,40.0,80.0,80.0,60.0,20.0,80.0,80.0,40.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,40.0,100.0,40.0,40.0,40.0,40.0
BRB,BRB,2023,69.0,,70.0,,,80.0,,,70.0,,,52.0,,,100.0,,70.0,,73.0,,,87.0,,,,67.0,,73.0,,80.0,,60.0,,80.0,60.0,80.0,,80.0,80.0,60.0,80.0,100.0,100.0,,60.0,80.0,80.0,100.0,80.0,80.0,80.0,60.0,60.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,20.0,60.0,80.0,20.0,60.0,80.0,60.0,80.0,80.0,40.0,40.0,40.0,40.0
BLZ,BLZ,2023,54.0,,40.0,,,60.0,,,40.0,,,40.0,,,30.0,,40.0,,80.0,,,47.0,,,,87.0,,27.0,,80.0,,80.0,,80.0,40.0,40.0,,60.0,60.0,40.0,60.0,20.0,40.0,,40.0,40.0,80.0,60.0,60.0,20.0,100.0,80.0,80.0,20.0,60.0,80.0,80.0,80.0,60.0,40.0,20.0,40.0,60.0,20.0,80.0,80.0,40.0,20.0,100.0,40.0,40.0,40.0,40.0
Bolivia,BOL,2023,48.0,,30.0,,,53.0,,,70.0,,,52.0,,,60.0,,30.0,,73.0,,,80.0,,,,40.0,,53.0,,53.0,,40.0,,20.0,20.0,40.0,,40.0,60.0,60.0,40.0,60.0,60.0,,40.0,20.0,60.0,80.0,80.0,80.0,40.0,40.0,40.0,40.0,40.0,60.0,40.0,20.0,60.0,80.0,40.0,40.0,60.0,80.0,80.0,80.0,60.0,60.0,60.0,40.0,40.0,20.0,20.0
Brazil,BRA,2023,75.0,,50.0,,,80.0,,,80.0,,,72.0,,,80.0,,70.0,,87.0,,,67.0,,,,80.0,,100.0,,73.0,,20.0,,80.0,80.0,20.0,,80.0,80.0,80.0,60.0,80.0,80.0,,60.0,80.0,80.0,80.0,80.0,40.0,80.0,80.0,80.0,100.0,60.0,60.0,20.0,80.0,80.0,80.0,40.0,60.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0
CAN,CAN,2023,96.0,,70.0,,,100.0,,,100.0,,,100.0,,,100.0,,80.0,,93.0,,,100.0,,,,100.0,,100.0,,100.0,,100.0,,100.0,100.0,40.0,,100.0,100.0,100.0,100.0,100.0,100.0,,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Chile,CHL,2023,83.0,,70.0,,,100.0,,,50.0,,,80.0,,,100.0,,100.0,,87.0,,,80.0,,,,100.0,,80.0,,80.0,,60.0,,80.0,100.0,40.0,,100.0,100.0,60.0,80.0,100.0,100.0,,100.0,100.0,100.0,100.0,60.0,80.0,100.0,100.0,100.0,80.0,100.0,40.0,60.0,80.0,100.0,40.0,40.0,80.0,100.0,100.0,100.0,60.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0
Colombia,COL,2023,66.0,,60.0,,,73.0,,,60.0,,,68.0,,,100.0,,40.0,,60.0,,,53.0,,,,67.0,,47.0,,100.0,,60.0,,80.0,80.0,40.0,,60.0,80.0,60.0,60.0,100.0,100.0,,60.0,20.0,40.0,60.0,60.0,40.0,60.0,60.0,80.0,40.0,100.0,100.0,60.0,80.0,80.0,60.0,40.0,80.0,80.0,80.0,80.0,60.0,60.0,40.0,100.0,60.0,60.0,60.0,60.0
Costa Rica,CRI,2023,65.0,,20.0,,,60.0,,,70.0,,,80.0,,,80.0,,70.0,,60.0,,,80.0,,,,60.0,,60.0,,60.0,,80.0,,80.0,20.0,20.0,,20.0,80.0,80.0,80.0,80.0,80.0,,60.0,80.0,20.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,80.0,80.0,40.0,40.0
Cuba,CUB,2023,96.0,,100.0,,,93.0,,,100.0,,,88.0,,,100.0,,100.0,,100.0,,,100.0,,,,93.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,,80.0,100.0,100.0,80.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,60.0
DMA,DMA,2023,61.0,,40.0,,,73.0,,,50.0,,,60.0,,,30.0,,60.0,,80.0,,,80.0,,,,53.0,,67.0,,80.0,,80.0,,80.0,40.0,40.0,,80.0,80.0,40.0,80.0,40.0,20.0,,60.0,60.0,80.0,80.0,80.0,80.0,40.0,60.0,60.0,60.0,80.0,80.0,80.0,80.0,60.0,60.0,40.0,40.0,80.0,60.0,80.0,80.0,80.0,60.0,80.0,40.0,40.0,40.0,40.0
Dominican Republic,DOM,2023,52.0,,40.0,,,47.0,,,60.0,,,56.0,,,90.0,,20.0,,73.0,,,80.0,,,,47.0,,53.0,,27.0,,40.0,,60.0,60.0,20.0,,60.0,40.0,60.0,60.0,100.0,80.0,,20.0,20.0,60.0,60.0,80.0,100.0,60.0,40.0,40.0,60.0,20.0,40.0,40.0,60.0,40.0,60.0,40.0,60.0,60.0,60.0,80.0,80.0,60.0,40.0,20.0,20.0,20.0,60.0,60.0
Ecuador,ECU,2023,61.0,,60.0,,,47.0,,,40.0,,,80.0,,,80.0,,40.0,,53.0,,,67.0,,,,53.0,,60.0,,73.0,,40.0,,60.0,60.0,60.0,,40.0,60.0,40.0,60.0,80.0,80.0,,60.0,20.0,40.0,60.0,80.0,60.0,40.0,60.0,60.0,60.0,80.0,60.0,40.0,60.0,40.0,40.0,100.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,80.0,80.0,80.0,80.0,80.0
El Salvador,SLV,2023,92.0,,80.0,,,93.0,,,100.0,,,92.0,,,90.0,,90.0,,100.0,,,100.0,,,,87.0,,93.0,,100.0,,100.0,,80.0,80.0,80.0,,100.0,80.0,100.0,100.0,100.0,80.0,,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,80.0
GRD,GRD,2023,52.0,,40.0,,,73.0,,,60.0,,,56.0,,,80.0,,40.0,,80.0,,,60.0,,,,33.0,,73.0,,47.0,,20.0,,60.0,60.0,20.0,,80.0,80.0,60.0,80.0,80.0,80.0,,60.0,20.0,80.0,60.0,80.0,40.0,40.0,20.0,40.0,80.0,60.0,60.0,20.0,60.0,60.0,60.0,40.0,40.0,60.0,60.0,80.0,80.0,80.0,60.0,20.0,20.0,20.0,40.0,40.0
Guatemala,GTM,2023,32.0,,30.0,,,40.0,,,40.0,,,44.0,,,40.0,,20.0,,53.0,,,33.0,,,,20.0,,47.0,,20.0,,20.0,,20.0,40.0,20.0,,40.0,40.0,40.0,40.0,40.0,40.0,,20.0,20.0,80.0,40.0,20.0,40.0,20.0,20.0,20.0,60.0,20.0,20.0,20.0,20.0,40.0,40.0,20.0,40.0,60.0,60.0,60.0,20.0,40.0,40.0,20.0,40.0,40.0,20.0,20.0
GUY,GUY,2023,31.0,,30.0,,,20.0,,,50.0,,,44.0,,,30.0,,20.0,,27.0,,,40.0,,,,27.0,,33.0,,20.0,,20.0,,40.0,40.0,20.0,,20.0,20.0,40.0,40.0,20.0,40.0,,20.0,20.0,20.0,20.0,60.0,40.0,20.0,20.0,40.0,40.0,20.0,20.0,20.0,40.0,20.0,60.0,20.0,40.0,60.0,60.0,40.0,20.0,40.0,20.0,20.0,20.0,20.0,40.0,40.0
Haiti,HTI,2023,54.0,,20.0,,,53.0,,,50.0,,,76.0,,,100.0,,100.0,,80.0,,,73.0,,,,40.0,,60.0,,20.0,,80.0,,40.0,20.0,20.0,,40.0,60.0,40.0,100.0,100.0,100.0,,100.0,100.0,80.0,80.0,80.0,60.0,40.0,60.0,20.0,60.0,20.0,20.0,80.0,40.0,60.0,60.0,40.0,60.0,80.0,100.0,100.0,60.0,60.0,60.0,20.0,20.0,20.0,0.0,0.0
Honduras,HND,2023,58.0,,30.0,,,80.0,,,40.0,,,80.0,,,80.0,,50.0,,67.0,,,47.0,,,,20.0,,80.0,,20.0,,80.0,,80.0,40.0,20.0,,80.0,80.0,40.0,80.0,80.0,80.0,,60.0,40.0,40.0,80.0,40.0,20.0,20.0,20.0,20.0,80.0,20.0,20.0,80.0,80.0,80.0,40.0,80.0,60.0,80.0,100.0,80.0,80.0,80.0,80.0,20.0,80.0,80.0,40.0,40.0
JAM,JAM,2023,78.0,,80.0,,,73.0,,,80.0,,,84.0,,,100.0,,80.0,,100.0,,,87.0,,,,47.0,,93.0,,100.0,,80.0,,80.0,80.0,80.0,,80.0,80.0,80.0,100.0,100.0,100.0,,80.0,80.0,100.0,100.0,60.0,100.0,60.0,40.0,40.0,80.0,100.0,100.0,80.0,80.0,60.0,80.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,40.0,40.0,40.0
Mexico,MEX,2023,79.0,,60.0,,,87.0,,,50.0,,,96.0,,,100.0,,80.0,,87.0,,,93.0,,,,60.0,,80.0,,87.0,,80.0,,80.0,60.0,60.0,,100.0,80.0,60.0,100.0,100.0,100.0,,80.0,80.0,60.0,100.0,100.0,80.0,20.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,40.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,60.0,60.0,80.0,80.0
Nicaragua,NIC,2023,60.0,,40.0,,,60.0,,,50.0,,,60.0,,,60.0,,80.0,,67.0,,,67.0,,,,67.0,,73.0,,40.0,,60.0,,60.0,60.0,20.0,,60.0,60.0,20.0,80.0,60.0,60.0,,80.0,80.0,60.0,60.0,60.0,80.0,60.0,40.0,100.0,60.0,20.0,40.0,60.0,60.0,60.0,80.0,40.0,40.0,60.0,80.0,60.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0
Panama,PAN,2023,67.0,,40.0,,,60.0,,,80.0,,,68.0,,,100.0,,50.0,,80.0,,,73.0,,,,53.0,,67.0,,80.0,,80.0,,80.0,60.0,20.0,,60.0,80.0,80.0,60.0,100.0,100.0,,60.0,40.0,80.0,80.0,80.0,60.0,40.0,100.0,20.0,40.0,80.0,80.0,80.0,80.0,40.0,80.0,40.0,60.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,40.0,40.0,60.0,60.0
Paraguay,PRY,2023,62.0,,20.0,,,60.0,,,40.0,,,68.0,,,100.0,,60.0,,73.0,,,80.0,,,,53.0,,33.0,,80.0,,60.0,,80.0,20.0,20.0,,80.0,80.0,40.0,60.0,100.0,100.0,,80.0,40.0,60.0,80.0,80.0,80.0,60.0,60.0,40.0,20.0,80.0,80.0,60.0,80.0,20.0,40.0,60.0,60.0,80.0,80.0,80.0,80.0,60.0,20.0,80.0,60.0,60.0,60.0,60.0
Peru,PER,2023,36.0,,20.0,,,40.0,,,30.0,,,64.0,,,50.0,,30.0,,20.0,,,33.0,,,,47.0,,33.0,,20.0,,40.0,,40.0,20.0,20.0,,60.0,40.0,40.0,60.0,40.0,60.0,,40.0,20.0,20.0,20.0,40.0,40.0,20.0,80.0,40.0,20.0,20.0,20.0,40.0,40.0,20.0,20.0,40.0,60.0,80.0,80.0,20.0,20.0,60.0,20.0,20.0,40.0,40.0,40.0,40.0
KNA,KNA,2023,69.0,,60.0,,,80.0,,,70.0,,,52.0,,,80.0,,80.0,,80.0,,,80.0,,,,60.0,,80.0,,73.0,,80.0,,80.0,60.0,60.0,,80.0,80.0,60.0,80.0,80.0,80.0,,80.0,80.0,80.0,80.0,80.0,80.0,60.0,20.0,100.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,40.0,40.0,60.0,40.0,80.0,80.0,80.0,80.0,80.0,40.0,40.0,40.0,40.0
LCA,LCA,2023,67.0,,60.0,,,67.0,,,40.0,,,72.0,,,80.0,,80.0,,93.0,,,60.0,,,,33.0,,80.0,,100.0,,80.0,,80.0,80.0,40.0,,80.0,80.0,40.0,80.0,80.0,80.0,,80.0,80.0,100.0,80.0,80.0,20.0,40.0,20.0,40.0,80.0,100.0,100.0,80.0,80.0,40.0,40.0,40.0,60.0,80.0,100.0,100.0,80.0,80.0,80.0,100.0,40.0,40.0,40.0,40.0
VCT,VCT,2023,59.0,,30.0,,,47.0,,,90.0,,,76.0,,,80.0,,40.0,,80.0,,,60.0,,,,53.0,,80.0,,73.0,,80.0,,40.0,40.0,20.0,,40.0,60.0,80.0,80.0,80.0,80.0,,60.0,20.0,80.0,80.0,60.0,40.0,60.0,60.0,40.0,80.0,80.0,80.0,80.0,40.0,40.0,100.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,20.0,20.0,40.0,40.0
SUR,SUR,2023,47.0,,60.0,,,40.0,,,50.0,,,80.0,,,70.0,,60.0,,60.0,,,67.0,,,,73.0,,47.0,,20.0,,20.0,,20.0,40.0,80.0,,40.0,60.0,40.0,80.0,80.0,60.0,,80.0,40.0,60.0,80.0,60.0,60.0,80.0,80.0,60.0,60.0,20.0,20.0,20.0,20.0,20.0,60.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,20.0,20.0,20.0,20.0,20.0,20.0
TTO,TTO,2023,65.0,,70.0,,,80.0,,,40.0,,,76.0,,,80.0,,60.0,,80.0,,,80.0,,,,60.0,,67.0,,80.0,,60.0,,60.0,60.0,80.0,,80.0,80.0,40.0,80.0,80.0,80.0,,60.0,60.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,80.0,80.0,60.0,60.0,80.0,40.0,40.0,80.0,80.0,100.0,80.0,80.0,60.0,80.0,80.0,40.0,40.0,40.0,40.0
USA,USA,2023,91.0,,80.0,,,93.0,,,100.0,,,92.0,,,100.0,,80.0,,100.0,,,93.0,,,,100.0,,87.0,,93.0,,80.0,,100.0,100.0,60.0,,100.0,100.0,100.0,100.0,100.0,100.0,,60.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,80.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,60.0,100.0,80.0,80.0,80.0,80.0
Uruguay,URY,2023,76.0,,60.0,,,67.0,,,80.0,,,64.0,,,90.0,,60.0,,87.0,,,93.0,,,,80.0,,100.0,,80.0,,100.0,,60.0,40.0,80.0,,60.0,80.0,80.0,60.0,100.0,80.0,,60.0,60.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,100.0,60.0,60.0,80.0,40.0,60.0,80.0,80.0,80.0,100.0,100.0,100.0,80.0,60.0,60.0,60.0,60.0
Venezuela,VEN,2023,46.0,,50.0,,,53.0,,,20.0,,,76.0,,,70.0,,30.0,,40.0,,,53.0,,,,40.0,,40.0,,40.0,,60.0,,60.0,60.0,40.0,,60.0,40.0,20.0,80.0,80.0,60.0,,40.0,20.0,40.0,60.0,60.0,40.0,40.0,40.0,40.0,20.0,40.0,40.0,60.0,60.0,60.0,20.0,60.0,60.0,80.0,100.0,40.0,40.0,40.0,60.0,40.0,20.0,20.0,40.0,40.0
AFG,AFG,2023,38.0,,20.0,,,33.0,,,30.0,,,44.0,,,80.0,,30.0,,53.0,,,60.0,,,,47.0,,27.0,,27.0,,60.0,,20.0,20.0,20.0,,20.0,60.0,40.0,60.0,80.0,80.0,,40.0,20.0,40.0,60.0,60.0,60.0,60.0,40.0,40.0,20.0,20.0,40.0,60.0,20.0,20.0,20.0,20.0,20.0,60.0,60.0,80.0,40.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0
ARM,ARM,2023,57.0,,50.0,,,67.0,,,70.0,,,52.0,,,70.0,,40.0,,67.0,,,67.0,,,,53.0,,60.0,,53.0,,40.0,,40.0,60.0,40.0,,80.0,60.0,60.0,60.0,60.0,80.0,,60.0,20.0,80.0,60.0,80.0,60.0,60.0,40.0,60.0,60.0,60.0,60.0,40.0,40.0,60.0,80.0,60.0,40.0,60.0,40.0,60.0,60.0,60.0,60.0,40.0,60.0,60.0,60.0,60.0
AZE,AZE,2023,65.0,,60.0,,,60.0,,,70.0,,,68.0,,,90.0,,60.0,,73.0,,,67.0,,,,40.0,,67.0,,73.0,,80.0,,80.0,60.0,60.0,,60.0,60.0,60.0,80.0,100.0,80.0,,60.0,60.0,80.0,60.0,60.0,80.0,40.0,20.0,60.0,60.0,80.0,80.0,80.0,80.0,60.0,80.0,60.0,60.0,80.0,60.0,80.0,60.0,80.0,60.0,60.0,40.0,40.0,40.0,40.0
BHR,BHR,2023,86.0,,100.0,,,67.0,,,100.0,,,100.0,,,100.0,,90.0,,87.0,,,100.0,,,,80.0,,87.0,,100.0,,80.0,,100.0,100.0,100.0,,80.0,80.0,100.0,100.0,100.0,100.0,,80.0,100.0,80.0,100.0,100.0,100.0,80.0,60.0,100.0,80.0,100.0,100.0,80.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,40.0,40.0,60.0,60.0
BGD,BGD,2023,71.0,,70.0,,,80.0,,,70.0,,,76.0,,,80.0,,60.0,,73.0,,,80.0,,,,67.0,,67.0,,67.0,,80.0,,80.0,60.0,80.0,,80.0,80.0,60.0,80.0,80.0,80.0,,60.0,60.0,60.0,80.0,80.0,80.0,80.0,40.0,80.0,60.0,60.0,60.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,60.0,60.0,60.0,60.0
BTN,BTN,2023,64.0,,50.0,,,67.0,,,60.0,,,72.0,,,100.0,,70.0,,80.0,,,80.0,,,,53.0,,60.0,,67.0,,80.0,,60.0,60.0,40.0,,60.0,60.0,60.0,80.0,100.0,100.0,,60.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,40.0,60.0,60.0,60.0,80.0,60.0,80.0,60.0,60.0,60.0,80.0,80.0,80.0,80.0,60.0,60.0,80.0,40.0,40.0,20.0,20.0
BRN,BRN,2023,71.0,,50.0,,,80.0,,,80.0,,,84.0,,,90.0,,60.0,,73.0,,,80.0,,,,60.0,,87.0,,80.0,,80.0,,80.0,80.0,20.0,,80.0,80.0,80.0,80.0,100.0,80.0,,60.0,60.0,60.0,60.0,100.0,80.0,60.0,40.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,40.0,40.0,40.0,40.0
KHM,KHM,2023,68.0,,80.0,,,80.0,,,60.0,,,80.0,,,90.0,,70.0,,73.0,,,67.0,,,,67.0,,73.0,,53.0,,60.0,,80.0,80.0,80.0,,80.0,80.0,60.0,80.0,100.0,80.0,,80.0,60.0,60.0,80.0,60.0,60.0,80.0,60.0,60.0,60.0,40.0,60.0,60.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,40.0,40.0,40.0,40.0
CHN,CHN,2023,94.0,,90.0,,,100.0,,,90.0,,,96.0,,,100.0,,100.0,,87.0,,,100.0,,,,87.0,,100.0,,100.0,,100.0,,80.0,100.0,80.0,,100.0,100.0,80.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0
CYP,CYP,2023,66.0,,60.0,,,53.0,,,50.0,,,96.0,,,90.0,,80.0,,80.0,,,93.0,,,,67.0,,33.0,,87.0,,20.0,,100.0,100.0,20.0,,40.0,40.0,20.0,100.0,100.0,80.0,,80.0,80.0,80.0,100.0,100.0,80.0,60.0,40.0,100.0,20.0,80.0,100.0,20.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,80.0,80.0,60.0,20.0,80.0,40.0,40.0,40.0,40.0
PRK,PRK,2023,57.0,,70.0,,,67.0,,,70.0,,,64.0,,,60.0,,60.0,,40.0,,,80.0,,,,47.0,,80.0,,60.0,,40.0,,40.0,60.0,80.0,,80.0,80.0,80.0,40.0,60.0,60.0,,40.0,80.0,20.0,80.0,80.0,80.0,40.0,60.0,40.0,60.0,60.0,40.0,40.0,40.0,40.0,60.0,80.0,80.0,60.0,60.0,60.0,40.0,80.0,100.0,80.0,40.0,40.0,40.0,40.0
